,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Postal code,Public name,Rental status,Slots,Station type,Status,Subscription status,year,month,day,hour,minute
110,3,0,0,1,operational,Le Bourget,lebourget-johnfitzgeraldkennedy-2,STATION,93350,Le Bourget/John Fitzgerald Kennedy/2,operational,3,station,ok,nonexistent,2018,4,1,4,43
111,1,0,0,2,operational,Paris,paris-voltaire-182,STATION,75011,Paris/Voltaire/182,operational,4,station,ok,nonexistent,2018,4,6,12,13
112,1,0,0,0,operational,Paris,paris-vaugirard-3,STATION,75006,Paris/Vaugirard/3,operational,2,station,ok,nonexistent,2018,4,3,20,34
113,5,0,0,0,operational,Paris,paris-murat-98,STATION,75016,Paris/Murat/98,operational,0,station,ok,nonexistent,2018,4,5,17,7
114,6,0,0,0,operational,Paris,paris-grenelle-139,STATION,75015,Paris/Grenelle/139,operational,0,station,ok,nonexistent,2018,4,1,21,46
115,1,0,0,1,operational,Paris,paris-sainthonore-161,STATION,75008,Paris/Saint-HonorÃ©/161,operational,4,station,ok,nonexistent,2018,4,2,13,49
116,3,0,0,0,operational,Paris,paris-chanaleilles-1,STATION,75007,Paris/Chanaleilles/1,operational,1,station,ok,nonexistent,2018,4,9,16,51
117,1,0,0,1,operational,Paris,paris-gaylussac-66,SPACE,75005,Paris/Gay-Lussac/66,operational,4,full_station,ok,operational,2018,4,9,1,7
118,1,0,0,1,operational,Paris,paris-fleurus-2,STATION,75006,Paris/Fleurus/2,operational,2,station,ok,nonexistent,2018,4,5,23,4
119,2,0,0,0,nonexistent,Enghien-les-Bains,enghienlesbains-coussaye-2,STATION,95880,Enghien-les-Bains/Coussaye/2,operational,3,station,ok,nonexistent,2018,4,3,11,18
120,6,0,0,0,operational,Montreuil,montreuil-republique-2,STATION,93100,Montreuil/RÃ©publique/2,operational,1,station,ok,nonexistent,2018,4,3,13,48
121,4,1,0,0,nonexistent,Sceaux,sceaux-bagneux-52,STATION,92330,Sceaux/Bagneux/52,operational,1,station,ok,nonexistent,2018,4,8,8,26
122,3,0,1,1,operational,Paris,paris-portedemontrouge-8,STATION,75014,Paris/Porte de Montrouge/8,operational,2,station,ok,nonexistent,2018,4,8,19,57
123,0,0,0,0,nonexistent,Paris,paris-mathis-35,STATION,75019,Paris/Mathis/35,operational,4,station,ok,nonexistent,2018,4,1,0,32
124,6,0,0,0,nonexistent,Nanterre,nanterre-couchant-3,STATION,92000,Nanterre/Couchant/3,operational,0,station,ok,nonexistent,2018,4,4,6,40
125,1,0,1,0,nonexistent,Levallois-Perret,levalloisperret-hoteldeville-parking,PARKING,92300,Levallois-Perret/HÃ´tel de Ville/Parking,operational,2,station,ok,nonexistent,2018,4,9,10,47
126,0,0,0,2,operational,Paris,paris-reaumur-38,STATION,75003,Paris/RÃ©aumur/38,operational,6,station,ok,nonexistent,2018,4,2,14,32
127,3,0,0,0,operational,Paris,paris-grangeauxbelles-47,STATION,75010,Paris/Grange aux Belles/47,operational,2,station,ok,nonexistent,2018,4,6,1,31
128,2,0,1,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-camillesdesmoulins-31,STATION,92130,Issy-les-Moulineaux/Camille Desmoulins/31,operational,3,station,ok,nonexistent,2018,4,2,0,0
129,1,1,0,1,operational,Paris,paris-fillesducalvaire-19,STATION,75003,Paris/Filles du Calvaire/19,operational,1,station,ok,nonexistent,2018,4,5,14,51
130,2,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-edouardvaillant-81,STATION,92100,Boulogne-Billancourt/Ãdouard Vaillant/81,operational,1,station,ok,nonexistent,2018,4,8,18,41
131,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-jeanjaures-280,STATION,92290,ChÃ¢tenay-Malabry/Jean JaurÃ¨s/280,broken,0,station,closed,nonexistent,2018,4,9,0,50
132,0,0,0,0,broken,Paris,paris-crozatier-33,STATION,75012,Paris/Crozatier/33,broken,0,station,closed,nonexistent,2018,4,5,6,8
133,2,0,1,0,operational,Paris,paris-secretan-4,STATION,75019,Paris/SecrÃ©tan/4,operational,1,station,ok,nonexistent,2018,4,5,9,27
134,0,0,0,0,nonexistent,Pantin,pantin-cimetiereparisien-34,STATION,93500,Pantin/CimetiÃ¨re Parisien/34,broken,0,station,closed,nonexistent,2018,4,8,22,38
135,1,0,0,0,nonexistent,Meudon,meudon-paris-6,STATION,92190,Meudon/Paris/6,operational,1,station,ok,nonexistent,2018,4,9,9,29
136,0,0,0,0,nonexistent,Paris,paris-croixdespetitschamps-4,STATION,75001,Paris/Croix des Petits Champs/4,operational,3,station,ok,nonexistent,2018,4,8,13,57
137,2,0,0,1,operational,Paris,paris-ivry-3,STATION,75013,Paris/Ivry/3,operational,1,station,ok,nonexistent,2018,4,2,11,10
138,5,0,1,0,nonexistent,Gennevilliers,gennevilliers-degaulle-23,STATION,92230,Gennevilliers/De Gaulle/23,operational,0,station,ok,nonexistent,2018,4,8,8,42
139,1,0,0,1,operational,Paris,paris-mortier-15,STATION,75020,Paris/Mortier/15,operational,4,station,ok,nonexistent,2018,4,8,3,45
140,2,0,1,0,nonexistent,Vincennes,vincennes-fontenay-44,STATION,94300,Vincennes/Fontenay/44,operational,0,station,ok,nonexistent,2018,4,7,14,50
141,0,0,0,1,operational,Paris,paris-quatreseptembre-10,STATION,75002,Paris/Quatre septembre/10,operational,5,station,ok,nonexistent,2018,4,5,23,35
142,5,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-pauldoumer-3,STATION,92500,Rueil-Malmaison/Paul Doumer/3,operational,0,station,ok,nonexistent,2018,4,2,12,48
143,1,0,0,2,operational,Paris,paris-championnet-28,STATION,75018,Paris/Championnet/28,operational,5,station,ok,nonexistent,2018,4,7,12,50
144,1,0,2,0,operational,Paris,paris-juleslefebvre-1,STATION,75009,Paris/Jules LefÃ¨bvre/1,operational,0,station,ok,nonexistent,2018,4,5,13,16
145,3,0,1,1,operational,Drancy,drancy-cheminlateral-20,STATION,93700,Drancy/LatÃ©ral/20,operational,2,station,ok,nonexistent,2018,4,5,11,57
146,7,0,0,0,nonexistent,Rungis,rungis-lard-22,STATION,94150,Rungis/Lard/22,operational,0,station,ok,nonexistent,2018,4,1,17,35
147,6,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-normandie-22,STATION,92600,AsniÃ¨res-sur-Seine/Normandie/22,operational,0,station,ok,nonexistent,2018,4,2,11,18
148,6,0,0,0,operational,Paris,paris-pyrenees-236,STATION,75020,Paris/PyrÃ©nÃ©es/236,operational,0,station,ok,nonexistent,2018,4,3,6,33
149,6,0,0,0,operational,Suresnes,suresnes-huche-26,STATION,92150,Suresnes/HuchÃ©/26,operational,0,station,ok,nonexistent,2018,4,4,8,28
150,6,0,0,0,nonexistent,Colombes,colombes-victorhugo-42,STATION,92700,Colombes/Victor Hugo/42,operational,0,station,ok,nonexistent,2018,4,5,5,4
151,5,0,1,0,nonexistent,Fontenay-Sous-Bois,fontenaysousbois-valdefontenay-2,STATION,94120,Fontenay-Sous-Bois/Val de Fontenay/2,operational,0,station,ok,nonexistent,2018,4,7,3,57
152,4,0,0,1,operational,Paris,paris-gastontessier-8,STATION,75019,Paris/Gaston Tessier/8,operational,1,station,ok,nonexistent,2018,4,3,12,31
153,2,1,1,0,operational,Paris,paris-vaugirard-20,STATION,75015,Paris/Vaugirard/20,operational,0,station,ok,nonexistent,2018,4,7,11,57
154,4,0,0,0,operational,La Garenne-Colombes,lagarennecolombes-republique-52,SPACE,92250,La Garenne-Colombes/RÃ©publique/52,operational,0,full_station,ok,broken,2018,4,8,11,55
155,3,0,0,0,nonexistent,Paris,paris-faubourgsaintantoine-199,SPACE,75011,Paris/Saint-Antoine/199,operational,1,full_station,ok,operational,2018,4,9,9,22
156,0,0,0,1,operational,Paris,paris-balard-108,STATION,75015,Paris/Balard/108,operational,5,station,ok,nonexistent,2018,4,2,22,33
157,0,0,0,0,operational,Paris,paris-bretagne-51,SPACE,75003,Paris/Bretagne/51,operational,1,full_station,ok,operational,2018,4,8,0,38
158,2,0,0,0,nonexistent,Versailles,versailles-chantiers-8,SPACE,78000,Versailles/Chantiers/8,operational,3,full_station,ok,operational,2018,4,9,7,42
159,0,0,0,2,operational,Paris,paris-courcelles-69,STATION,75008,Paris/Courcelles/69,operational,5,station,ok,nonexistent,2018,4,2,18,38
160,0,0,2,0,operational,Paris,paris-plaine-25,STATION,75020,Paris/Plaine/25,operational,3,station,ok,nonexistent,2018,4,4,17,6
161,5,0,1,0,nonexistent,Rosny-sous-Bois,rosnysousbois-lisbonne-16,STATION,93110,Rosny-sous-Bois/Lisbonne/16,operational,0,station,ok,nonexistent,2018,4,4,9,18
162,4,0,0,0,operational,Paris,paris-fillesducalvaire-19,STATION,75003,Paris/Filles du Calvaire/19,operational,1,station,ok,nonexistent,2018,4,3,13,57
163,2,0,0,0,operational,Paris,paris-jouffroydabbans-108,STATION,75017,Paris/Jouffroy d'Abbans/108,operational,3,station,ok,nonexistent,2018,4,2,7,28
164,1,0,0,1,operational,Paris,paris-pereire-115,STATION,75017,Paris/Pereire/115,operational,4,station,ok,nonexistent,2018,4,4,16,17
165,6,0,0,0,operational,Paris,paris-julienlacroix-39,STATION,75020,Paris/Julien Lacroix/39,operational,0,station,ok,nonexistent,2018,4,3,3,1
166,1,0,1,0,nonexistent,SÃ¨vres,sevres-granderue-123,STATION,92310,SÃ¨vres/Grande Rue/123,operational,3,station,ok,nonexistent,2018,4,8,8,13
167,0,1,0,0,nonexistent,Paris,paris-leonfrot-1,STATION,75011,Paris/LÃ©on Frot/1,operational,1,station,ok,nonexistent,2018,4,7,20,14
168,5,0,0,0,operational,Paris,paris-goubet-8,STATION,75019,Paris/Goubet/8,operational,0,station,ok,nonexistent,2018,4,8,23,47
169,2,0,0,0,operational,Paris,paris-plantes-56,STATION,75014,Paris/Plantes/56,operational,1,station,ok,nonexistent,2018,4,5,9,46
170,2,0,0,2,operational,Paris,paris-dantzig-80,STATION,75015,Paris/Dantzig/80,operational,3,station,ok,nonexistent,2018,4,8,10,50
171,2,0,0,0,nonexistent,Malakoff,malakoff-pierrebrossolette-192,STATION,92240,Malakoff/Pierre Brossolette/192,operational,3,station,ok,nonexistent,2018,4,4,8,3
172,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-jeanjaures-280,STATION,92290,ChÃ¢tenay-Malabry/Jean JaurÃ¨s/280,broken,0,station,closed,nonexistent,2018,4,9,21,31
173,6,0,0,0,operational,Paris,paris-claudedecaen-26,STATION,75012,Paris/Claude Decaen/26,operational,0,station,ok,nonexistent,2018,4,5,22,26
174,4,0,0,0,operational,Paris,paris-dantzig-80,STATION,75015,Paris/Dantzig/80,operational,2,station,ok,nonexistent,2018,4,4,6,19
175,0,0,0,2,operational,Paris,paris-maine-78,SPACE,75014,Paris/Maine/78,operational,5,full_station,ok,operational,2018,4,1,19,20
176,6,0,0,0,operational,Paris,paris-ordener-65,STATION,75018,Paris/Ordener/65,operational,0,station,ok,nonexistent,2018,4,3,3,14
177,0,0,0,0,nonexistent,Drancy,drancy-henribarbusse-236,STATION,93700,Drancy/Henri Barbusse/236,operational,4,station,ok,nonexistent,2018,4,9,18,17
178,0,0,0,0,nonexistent,Drancy,drancy-henribarbusse-236,STATION,93700,Drancy/Henri Barbusse/236,operational,4,station,ok,nonexistent,2018,4,5,11,21
179,3,0,0,0,operational,Paris,paris-croulebarbe-1,STATION,75013,Paris/Croulebarbe/1,operational,1,station,ok,nonexistent,2018,4,7,22,7
180,3,0,0,0,nonexistent,CrÃ©teil,creteil-juliettesavar-102,STATION,94000,CrÃ©teil/Juliette Savar/102,operational,2,station,ok,nonexistent,2018,4,4,22,1
181,2,0,0,0,nonexistent,Bourg-la-Reine,bourglareine-andretheuriet-1,SPACE,92340,Bourg-la-Reine/AndrÃ© Theuriet/1,operational,4,full_station,ok,operational,2018,4,9,21,48
182,0,0,0,2,operational,Paris,paris-geoffroysainthilaire-27,STATION,75005,Paris/Geoffroy-Saint-Hilaire/27,operational,6,station,ok,nonexistent,2018,4,5,15,52
183,1,0,0,0,nonexistent,VerriÃ¨res-le-Buisson,verriereslebuisson-marechalfoch-56,STATION,91370,VerriÃ¨res-le-Buisson/MarÃ©chal Foch/56,operational,6,station,ok,nonexistent,2018,4,4,3,7
184,4,0,1,0,operational,Paris,paris-delessert-23,STATION,75016,Paris/Delessert/23,operational,0,station,ok,nonexistent,2018,4,6,7,43
185,0,0,0,1,operational,Paris,paris-paix-24,STATION,75002,Paris/Paix/24,operational,5,station,ok,nonexistent,2018,4,8,1,28
186,1,0,0,0,nonexistent,Paris,paris-faubourgpoissoniere-64,STATION,75010,Paris/PoissonniÃ¨re/64,operational,0,station,ok,nonexistent,2018,4,9,9,41
187,1,0,0,1,operational,Paris,paris-perree-18,STATION,75003,Paris/PerrÃ©e/18,operational,3,station,ok,nonexistent,2018,4,1,15,48
188,2,0,1,0,nonexistent,Cachan,cachan-carnot-36,STATION,94230,Cachan/Carnot/36,operational,3,station,ok,nonexistent,2018,4,2,17,30
189,1,0,0,1,operational,Paris,paris-rachel-1,STATION,75018,Paris/Rachel/1,operational,4,station,ok,nonexistent,2018,4,3,12,14
190,0,0,0,0,nonexistent,Paris,paris-legendre-22,STATION,75017,Paris/Legendre/22,operational,4,station,ok,nonexistent,2018,4,7,8,26
191,4,0,0,0,nonexistent,Nanterre,nanterre-waldeckrochet-8,STATION,92000,Nanterre/Waldeck Rochet/8,operational,0,station,ok,nonexistent,2018,4,8,11,19
192,4,0,0,1,operational,Paris,paris-emilelaurent-1,STATION,75012,Paris/Ãmile Laurent/1,operational,1,station,ok,nonexistent,2018,4,2,9,12
193,0,0,0,1,operational,Paris,paris-diderot-24,SPACE,75012,Paris/Diderot/24,operational,3,full_station,ok,operational,2018,4,9,20,28
194,1,1,0,1,operational,Paris,paris-portedemontrouge-8,STATION,75014,Paris/Porte de Montrouge/8,operational,4,station,ok,nonexistent,2018,4,8,16,5
195,4,1,1,0,nonexistent,Maisons-Alfort,maisonsalfort-leonblum-160,STATION,94700,Maisons-Alfort/LÃ©on Blum/160,operational,0,station,ok,nonexistent,2018,4,1,4,12
196,5,0,0,0,operational,Paris,paris-olier-15,STATION,75015,Paris/Olier/15,operational,1,station,ok,nonexistent,2018,4,7,4,34
197,5,0,1,0,operational,Paris,paris-capitaineferber-5,STATION,75020,Paris/Capitaine Ferber/5,operational,0,station,ok,nonexistent,2018,4,1,7,18
198,4,0,1,0,nonexistent,CrÃ©teil,creteil-magellan-27,STATION,94000,CrÃ©teil/Magellan/27,operational,1,station,ok,nonexistent,2018,4,1,5,17
199,5,0,0,0,operational,Paris,paris-philippeauguste-1,STATION,75011,Paris/Philippe Auguste/1,operational,0,station,ok,nonexistent,2018,4,5,19,59
200,0,0,0,0,nonexistent,BiÃ¨vres,bievres-gare-12,STATION,91570,BiÃ¨vres/Gare/12,future,0,station,scheduled,nonexistent,2018,4,9,5,39
201,4,0,0,0,nonexistent,Alfortville,alfortville-portalanglais-39,STATION,94140,Alfortville/Port Ã  l'Anglais/39,operational,1,station,ok,nonexistent,2018,4,9,17,12
202,1,0,0,0,nonexistent,Suresnes,suresnes-verdun-15,SPACE,92150,Suresnes/Verdun/15,operational,4,full_station,ok,operational,2018,4,1,7,12
203,0,0,0,0,nonexistent,Paris,paris-saintmande-48,STATION,75012,Paris/Saint-MandÃ©/48,operational,4,station,ok,nonexistent,2018,4,1,16,3
204,0,0,0,0,nonexistent,Paris,paris-faubourgsaintantoine-199,SPACE,75011,Paris/Saint-Antoine/199,operational,3,full_station,ok,operational,2018,4,8,2,26
205,5,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-stalingrad-127,STATION,92130,Issy-les-Moulineaux/Stalingrad/127,operational,0,station,ok,nonexistent,2018,4,9,2,54
206,4,1,0,0,operational,Paris,paris-charlesmoureu-42,STATION,75013,Paris/Charles Moureu/42,operational,1,station,ok,nonexistent,2018,4,4,17,40
207,0,0,0,2,operational,Paris,paris-republique-128,STATION,75011,Paris/RÃ©publique/128,operational,6,station,ok,nonexistent,2018,4,9,6,20
208,3,0,0,0,nonexistent,Paris,paris-cambronne-parking,PARKING,75015,Paris/Cambronne/Parking,operational,3,station,ok,nonexistent,2018,4,8,3,44
209,0,0,0,1,operational,Paris,paris-reaumur-38,STATION,75003,Paris/RÃ©aumur/38,operational,3,station,ok,nonexistent,2018,4,7,19,29
210,4,0,0,0,nonexistent,CrÃ©teil,creteil-francoismauriac-2,STATION,94000,CrÃ©teil/FranÃ§ois Mauriac/2,operational,2,station,ok,nonexistent,2018,4,3,6,3
211,6,0,0,0,operational,Paris,paris-grenelle-139,STATION,75015,Paris/Grenelle/139,operational,0,station,ok,nonexistent,2018,4,2,1,0
212,1,0,0,0,nonexistent,Champigny-sur-Marne,champignysurmarne-daniellecasanova-22,STATION,94500,Champigny-sur-Marne/Danielle Casanova/22,operational,5,station,ok,nonexistent,2018,4,4,4,0
213,3,1,0,0,operational,Paris,paris-remusat-8,SPACE,75016,Paris/RÃ©musat/8,operational,1,full_station,ok,operational,2018,4,1,6,53
214,3,0,1,0,nonexistent,Rueil-Malmaison,rueilmalmaison-edouardbelin-8,STATION,92500,Rueil-Malmaison/Ãdouard Belin/8,operational,0,station,ok,nonexistent,2018,4,1,6,11
215,2,0,0,0,broken,Paris,paris-emilezola-65,STATION,75015,Paris/Ãmile Zola/65,operational,0,station,ok,nonexistent,2018,4,7,12,7
216,2,0,0,0,nonexistent,Malakoff,malakoff-legrand-1,STATION,92240,Malakoff/Legrand/1,operational,3,station,ok,nonexistent,2018,4,1,21,7
217,5,0,0,0,operational,Paris,paris-paulbarruel-44,STATION,75015,Paris/Paul Barruel/44,operational,1,station,ok,nonexistent,2018,4,3,5,53
218,0,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-josephmariejacquard-2,STATION,93600,Aulnay-sous-bois/Joseph Marie Jacquard/2,broken,0,station,closed,nonexistent,2018,4,3,16,31
219,3,1,0,0,nonexistent,Nanterre,nanterre-paulvaillantcouturier-94,STATION,92000,Nanterre/Paul Vaillant Couturier/94,operational,1,station,ok,nonexistent,2018,4,3,17,26
220,0,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-lavoisier-3,STATION,92500,Rueil-Malmaison/Lavoisier/3,operational,4,station,ok,nonexistent,2018,4,2,12,18
221,2,0,0,1,operational,Paris,paris-ravignan-1,STATION,75018,Paris/Ravignan/1,operational,2,station,ok,nonexistent,2018,4,6,2,26
222,4,0,2,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-emilezola-17,STATION,92600,AsniÃ¨res-sur-Seine/Ãmile Zola/17,operational,0,station,ok,nonexistent,2018,4,7,2,29
223,1,0,0,0,nonexistent,Saint-Denis,saintdenis-cheminots-24,STATION,93200,Saint-Denis/Cheminots/24,operational,6,station,ok,nonexistent,2018,4,7,7,33
224,3,0,0,2,operational,Paris,paris-claudebernard-16,STATION,75005,Paris/Claude Bernard/16,operational,2,station,ok,nonexistent,2018,4,5,2,53
225,5,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-leonblum-2,SPACE,92350,Le Plessis-Robinson/LeÌon Blum/2,operational,1,full_station,ok,broken,2018,4,7,11,49
226,0,0,0,0,operational,Paris,paris-margueritelong-11,STATION,75017,Paris/Marguerite Long/11,operational,5,station,ok,nonexistent,2018,4,9,20,10
227,1,0,0,0,operational,Paris,paris-crimee-82,STATION,75019,Paris/CrimÃ©e/82,operational,3,station,ok,nonexistent,2018,4,2,18,9
228,2,0,0,0,nonexistent,Cachan,cachan-carnot-36,STATION,94230,Cachan/Carnot/36,operational,5,station,ok,nonexistent,2018,4,8,1,18
229,0,0,0,0,nonexistent,Gennevilliers,gennevilliers-gabrielperi-169,SPACE,92230,Gennevilliers/Gabriel PÃ©ri/169,broken,0,full_station,closed,broken,2018,4,8,19,26
230,6,0,0,0,nonexistent,Paris,paris-picpusnation-parking,PARKING,75012,Paris/Picpus Nation/Parking,operational,0,station,ok,nonexistent,2018,4,3,6,34
231,5,0,0,0,nonexistent,Malakoff,malakoff-gabrielperi-120,STATION,92240,Malakoff/Gabriel PÃ©ri/120,operational,2,station,ok,nonexistent,2018,4,3,2,36
232,1,0,0,0,nonexistent,Paris,paris-couronnes-2,STATION,75020,Paris/Couronnes/2,operational,3,station,ok,nonexistent,2018,4,2,7,48
233,0,0,0,1,operational,Paris,paris-louisblanc-6,STATION,75010,Paris/Louis Blanc/6,operational,3,station,ok,nonexistent,2018,4,5,14,34
234,3,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-gallieni-59,STATION,92130,Issy-les-Moulineaux/Gallieni/59,operational,3,station,ok,nonexistent,2018,4,5,18,16
235,3,0,0,0,nonexistent,Nanterre,nanterre-lenine-65,STATION,92000,Nanterre/Lenine/65,operational,3,station,ok,nonexistent,2018,4,4,21,1
236,0,0,0,0,nonexistent,Paris,paris-fernandbraudel-21,STATION,75013,Paris/Fernand Braudel/21,operational,3,station,ok,nonexistent,2018,4,6,19,55
237,5,1,0,0,nonexistent,CrÃ©teil,creteil-juliettesavar-102,STATION,94000,CrÃ©teil/Juliette Savar/102,operational,0,station,ok,nonexistent,2018,4,9,5,58
238,3,0,0,0,nonexistent,Paris,paris-haussmann-61,STATION,75008,Paris/Haussmann/61,operational,0,station,ok,nonexistent,2018,4,3,13,2
239,5,0,0,0,operational,Paris,paris-championnet-162,STATION,75018,Paris/Championnet/162,operational,0,station,ok,nonexistent,2018,4,9,23,1
240,4,0,0,0,operational,Paris,paris-julesromains-1,SPACE,75019,Paris/Jules Romains/1,operational,1,full_station,ok,operational,2018,4,9,11,59
241,1,0,2,0,broken,Paris,paris-batignolles-92,STATION,75017,Paris/Batignolles/92,operational,1,station,ok,nonexistent,2018,4,4,2,50
242,5,0,0,0,nonexistent,Le Chesnay,lechesnay-dutartre-58,STATION,78150,Le Chesnay/Dutartre/58,operational,1,station,ok,nonexistent,2018,4,2,16,28
243,0,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-generalleclerc-46,SPACE,92130,Issy-les-Moulineaux/Leclerc/46,broken,0,full_station,closed,broken,2018,4,6,18,42
244,0,0,0,0,nonexistent,Paris,paris-saintjacques1-parking,PARKING,75014,Paris/Saint-Jacques 1/Parking,broken,0,station,closed,nonexistent,2018,4,2,12,0
245,7,0,0,0,nonexistent,Versailles,versailles-bonneaventure-68,STATION,78000,Versailles/Bonne Aventure/68,operational,0,station,ok,nonexistent,2018,4,1,5,9
246,3,0,0,0,operational,Paris,paris-saintmande-94,STATION,75012,Paris/Saint-MandÃ©/94,operational,3,station,ok,nonexistent,2018,4,7,19,37
247,5,0,0,0,nonexistent,Versailles,versailles-chantiers-8,SPACE,78000,Versailles/Chantiers/8,operational,1,full_station,ok,operational,2018,4,4,2,58
248,6,0,0,0,nonexistent,Le PrÃ©-Saint-Gervais,lepresaintgervais-andrejoineau-79,STATION,93310,Le PrÃ©-Saint-Gervais/AndrÃ© Joineau/79,operational,1,station,ok,nonexistent,2018,4,4,9,3
249,5,0,0,0,nonexistent,Clamart,clamart-generaldegaulle-118,STATION,92140,Clamart/De Gaulle/118,operational,0,station,ok,nonexistent,2018,4,1,12,15
250,0,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-sevran-1,STATION,93600,Aulnay-sous-bois/Sevran/1,broken,0,station,closed,nonexistent,2018,4,4,19,19
251,1,0,0,0,nonexistent,Malakoff,malakoff-arblade-9,STATION,92240,Malakoff/Arblade/9,operational,4,station,ok,nonexistent,2018,4,1,19,49
252,5,0,0,0,operational,Saint-Cloud,saintcloud-armengaud-12,STATION,92220,Saint-Cloud/Armengaud/12,operational,0,station,ok,nonexistent,2018,4,2,12,2
253,5,0,0,0,operational,Paris,paris-pyrenees-330,SPACE,75020,Paris/PyrÃ©nÃ©es/330,operational,0,full_station,ok,operational,2018,4,3,4,9
254,1,0,0,1,operational,Paris,paris-constantine-25,STATION,75007,Paris/Constantine/25,operational,5,station,ok,nonexistent,2018,4,5,5,48
255,6,0,1,0,nonexistent,Vincennes,vincennes-fontenay-194,STATION,94300,Vincennes/Fontenay/194,operational,0,station,ok,nonexistent,2018,4,4,5,9
